material,bg_hse06 (eV),bg_pbesol (eV),r_s (AA),r_val (AA),e_H (eV),e_L (eV),AN,IP (eV),EA (eV),r_cov (AA),EN (Pauling),N_val,N_unf,max_OS,stdev_OS,lat_a (AA),lat_b (AA),lat_c (AA),std_charge,min_dist (AA),cbm (eV),vbm (eV),e_fermi (eV),skew_dos,kurt_dos
Zn3S2O9,5.42645096,3.45073029,0.639592857142857,0.634078571428571,-10.5294035783735,2.73425857323202,13.8571428571429,12.2475075714286,1.10315405171429,0.835714285714286,2.93357142857143,7.28571428571429,1.57142857142857,6,4.05839724956714,7.38326800678528,6.63479686,7.96049280174172,0.359678736336381,1.4256745,-3.94674652,-7.39747682,-3.98806558,2.26924207852681,7.53044542039049
Cd(BO2)2,5.31838014,3.51973278,0.668164285714286,0.667821428571429,-10.629955721297,1.16913714362828,12.8571428571429,11.4374397142857,0.8119811,0.822857142857143,2.79,6,2.57142857142857,3,3.08220700148449,8.88578560023606,7.18477494,8.88489081734917,0.320214964580143,1.38756992,-4.64308858,-8.16282136,-6.40295497,3.53665327304737,25.5779078615408
MoS2,1.62970578,1.02546158,1.01118333333333,0.803883333333333,-7.45553000491748,2.77106333516106,24.6666666666667,9.27081666666667,1.63384634133333,1.21333333333333,2.44,6,3.33333333333333,4,4.24264068711929,6.54339666186277,6.54349927850065,6.54447238969694,0.186342820487156,2.36414518,-4.75758191,-5.78304349,-5.2703127,0.799207888028651,0.609764202160548
Mo2O7,1.86965125,0.65921275,0.69875,0.494927777777778,-10.6317444514569,2.34425000154621,15.5555555555556,12.1679161111111,1.30248856666667,0.855555555555556,3.15555555555556,6,2.88888888888889,0,0,8.37021789177395,3.68555071000005,9.24845676738968,0.465749094009967,1.67256489,-7.54392249,-8.20313525,-7.87352887,2.07997230420744,9.17466144333425
BrNO3,3.70273012,2.33476648,0.53207,0.53553,-11.1824240073756,2.68978800177412,13.2,13.440421,1.53538084,0.778,3.264,8,2,5,3.68394198806504,5.05414919096955,6.37339173067837,11.4061262501402,0.171958256976692,1.19751117,-4.78622196,-7.12098844,-5.9536052,3.27765697457109,18.1608155394727
V2Ni2O7,3.24128357,0.607342,0.814131818181818,0.422186363636364,-9.31421636977978,2.22471909237646,14.3636363636364,11.2816831818182,1.23612577272727,0.923636363636363,2.83272727272727,6.54545454545455,2.90909090909091,5,3.84463912480742,6.45483204500049,8.1894492,9.26798731557096,0.346773830361689,1.63416688,-6.91865534,-7.52599733,-7.11896565,1.97211678842734,4.89034258382252
Ca5(Ga3O7)2,4.77202363,3.10920523,0.860822,0.930534,-9.85014800649691,1.27629000084181,15.92,10.288574374,0.895417432,1.0144,2.5608,6.88,2.32,3,2.97178763358529,8.05262554616784,8.05262553902526,10.47058405,0.403276682487652,1.7938884,-5.73298017,-8.8421854,-7.28758278,2.15654663612004,9.01760757396897
H3CO3,5.41937595,3.68159232,0.511835714285714,0.499435714285714,-10.8645371500231,1.66213285823916,4.71428571428571,13.2728223998723,1.12988907314286,0.524285714285714,2.78142857142857,3.57142857142857,1.85714285714286,3,2.36643191323985,5.56290953984882,3.96259437001532,11.5270825571978,0.158721050014813,0.95354087,-4.34607123,-8.02766355,-6.18686739,1.87124386521585,5.01037894051369
CaCO3,7.07713887,5.01712175,0.76431,0.74695,-10.7652440071005,1.28093400084487,10,11.645521694,1.1339961024,0.9,2.774,4.8,2,4,3.38061701891407,6.35748240694788,6.35748241585666,6.35814789929608,0.294403401742069,1.24507898,-3.52791258,-8.54503433,-6.03647345,2.3038884041192,6.99583914160425
Ca(B3O5)2,7.62440937,5.78627897,0.658408823529412,0.661491176470588,-10.8544258895122,1.09539353013426,7.64705882352941,11.2989305570588,0.959643735294118,0.788235294117647,2.80235294117647,4.70588235294118,2.94117647058824,3,3.31066856024421,9.8884777997609,8.74839394,9.15509951645073,0.264832296388574,1.348922,-3.32202114,-9.1083001,-6.21516062,1.197637060473,2.28328054198972
K2Ge4O9,4.93781638,3.15438703,0.812963333333333,0.860896666666667,-10.7901586737836,1.19135666745246,15.8666666666667,10.856104164,1.27223810746667,0.986666666666667,2.70933333333333,7.46666666666667,2.4,4,3.5126499508803,11.8571030165287,11.8571029942083,9.86839245602677,0.397757849335524,1.7342352,-5.58492835,-8.73931538,-7.16212187,9.59663262480907,180.234673398674
Ba3Nb2O9,2.67624016,1.34217487,0.997364285714286,0.860921428571429,-9.28980714898446,1.67022642967307,23,10.8367992,1.10133140714286,1.11928571428571,2.63071428571429,5,2.28571428571429,0,0,5.87316486899735,5.91243238013308,21.2234699390287,0.471107686919968,1.78651141,-6.81941222,-8.16158709,-7.06359356,1.89111052932142,5.54412626314115
Nb4Ag2O11,3.69724238,2.27609541,0.832208823529412,0.61975,-9.64516235930288,1.46277353037657,20.3529411764706,11.2933219411765,1.31474895882353,0.983529411764706,2.82941176470588,6.35294117647059,3.05882352941176,5,4.09515204482938,12.940973878032,12.9413941610403,12.9412070216318,0.535532742750643,1.8756432,-4.9139597,-7.19005511,-6.05200741,1.87021309649162,5.38586520892149
ZrSO,3.56377116,2.3985792,0.970916666666667,0.71415,-8.5020466722744,2.16479333476118,21.3333333333333,10.2040636666667,1.32383293733333,1.15333333333333,2.45,5.33333333333333,4,4,3.46410161513775,5.68633857,5.68634999,5.68632754,0.387547069355728,2.13194059,-4.88178097,-7.28036017,-4.92412162,1.31882191850701,1.77246766633893
VP2O7,2.6032442,0.00330605,0.63953,0.54043,-10.4628980069011,1.60610500105935,10.9,12.3045944,1.22486133,0.829,3.009,5.7,2.7,5,4.52048477585045,4.80287659068681,7.84325672,7.00650671048176,0.370053730814811,1.46028709,-6.89777889,-6.90108494,-6.90025911,1.2425168167454,1.59984633388494
Cr2SiO4,2.50215379,0.25098035,0.812264285714286,0.534164285714286,-9.84350714934967,1.25431714368446,13.4285714285714,10.87956,1.22651784,0.932857142857143,2.71142857142857,5.71428571428571,3.42857142857143,4,3.16227766016838,7.47223135530556,6.26354564397388,5.68820767944255,0.326050392242357,1.61562692,-5.51945405,-5.7704344,-5.64025194,2.27137854649355,8.54515342266581
AlBO3,7.863405,5.75392569,0.65697,0.71395,-10.8519380071577,1.18564200078202,8.4,11.0275906,1.01917483,0.806,2.794,4.8,3.2,3,3.27326835353989,5.27066417006974,5.27066417006974,5.27036304875663,0.307020409386312,1.37962667,-3.39022154,-9.14414723,-6.26718439,0.774829914419517,0.339339100630481
Ba4In6O13,1.55559171,0.44066724,0.942436956521739,1.02733260869565,-9.68747131073744,1.21145347905991,27.0434782608696,10.1130220695652,0.951149082608696,1.11739130434783,2.56347826086956,7.1304347826087,2.43478260869565,3,3.01834219570771,12.3902117018987,12.3901784346971,12.3902244039809,0.44797695428469,1.71824399,-7.54305186,-7.9837191,-7.76338548,2.81576772182183,11.0930887209593
Ge4Se9,2.22116463,1.3120466,0.839826923076923,1.01947307692308,-9.10890539062339,3.04435923277721,33.3846153846154,9.18225138461539,1.77816523538462,1.2,2.38384615384615,15.3846153846154,2.61538461538462,4,3.45205252953466,17.65679982,7.04607280000027,12.2086631500001,0.123028448004381,2.33079352,-4.59016686,-5.90221346,-5.24619016,1.37830865581559,6.04533110522579
RbAuO2,3.20428057,1.46782844,1.11205,1.09715,-8.3565925055118,0.230995000152359,33,10.159698025,1.429184265,1.22,2.56,9.5,1.5,3,2.68328157299975,6.47168361587559,6.47168562196963,6.03236344005432,0.390856349118069,2.08006297,-4.86577369,-6.33360213,-5.59968791,5.79332867825706,59.5088355583619
Ba5B4O11,5.36254873,3.74879799,0.96363,0.95892,-9.52160800628021,1.04217250068739,19.4,10.4524502,0.895709065,1.0685,2.5225,4.4,2.1,3,2.89885517826224,9.55920922000035,16.6114234000012,22.8873838900015,0.365148124076907,1.3009976,-5.67447616,-9.42327415,-7.54887516,3.99590124595611,22.6752039516992
CaC2,3.4064811,2.09790227,1.02868333333333,1.03041666666667,-9.99228000659065,-2.10175000138626,10.6666666666667,9.54457715666667,0.849592741333333,1.09333333333333,2.03333333333333,3.33333333333333,2.66666666666667,2,3.46410161513775,4.01378739143939,4.01378740907934,7.34704776011704,0.249193733948446,1.08509954,-6.93336802,-9.03127029,-7.98231916,1.37316565688499,2.36475603950913
W(CO)6,4.12284728,3.25716877,0.616188461538462,0.555173076923077,-12.0504269310251,0.15471923087128,12.1538461538462,12.0872375384615,1.31966011323077,0.78,2.94615384615385,6.15384615384615,3.23076923076923,4,3.97312399576382,12.3032867900253,11.6283416700299,6.63088380004856,0.104389105803702,1.13458431,-3.77104646,-7.02821523,-6.98127033,4.63233751807102,27.7096667189417
Mn(AsO3)2,2.27169128,0.56953476,0.643083333333333,0.561661111111111,-10.1942788956128,1.39167777869569,15.4444444444444,12.0799408888889,1.09514131111111,0.858888888888889,2.95,8.11111111111111,2.55555555555556,5,4.18927201313068,4.83341083218674,4.83341083218674,4.65789981018124,0.347789536678749,1.82594986,-5.54355952,-6.11309428,-5.8283269,1.46439619042847,2.57752442297829
Sb(OF3)2,2.45769841,0.33185876,0.482827777777778,0.479738888888889,-12.8237266751249,1.82500333453706,13.4444444444444,15.5979354444444,2.70852785933333,0.681111111111111,3.64555555555556,7.66666666666667,1.44444444444444,0,0,8.86288240711115,8.74918524727414,9.27426386853845,0.362099077178315,0.95027236,-8.55853229,-8.89039105,-8.72442488,4.33251145658165,35.8821483254627
PO4,1.73795539,0.99202624,0.53333,0.53503,-11.258782007426,2.05695200135671,9.4,12.9917812,1.31820566,0.742,3.19,5.8,2.2,0,0,5.6417926777723,5.59502332010997,11.402903318904,0.204246863564527,1.5332694,-8.58522102,-9.57724726,-9.08123414,4.62741692677727,28.3480430155975
TiBr4,3.90797886,2.73319829,0.92195,0.81251,-8.26861200545377,4.66252400307528,32.4,10.816672,2.70597964,1.28,2.676,14.4,2.4,4,3.53553390593274,11.3546180800007,11.3549848000003,11.3549662900005,0.166994235404447,2.27948313,-4.80994297,-7.54314126,-4.85262965,7.79329299756035,109.960138133983
CuH,1.56490444,0.57988611,0.86405,0.86405,-7.03262000463854,-0.952870000628489,15,10.662407299851,0.995191,0.815,2.05,6,1,1,1.4142135623731,2.81909253084389,2.81909253084389,4.4943787,0.1345383325,1.72875,-4.49139693,-5.07128305,-4.78133999,28.5543757256304,1200.05261362544
Ba2CrO4,3.05908323,0.49956507,1.09962142857143,0.938435714285714,-8.64863857713299,1.37987142948156,24,10.2374370285714,0.972787771428571,1.19,2.45714285714286,4.85714285714286,2,4,3.16227766016838,7.60881376000005,5.84433466000011,10.43234691,0.397226592161976,1.67818262,-6.64128139,-7.14084646,-6.89106393,2.83086293512432,10.6786571828848
Y3Al,0.06700996,0.02416296,1.615425,1.07565,-4.92740500324999,-1.47629750097373,32.5,6.15938725,0.33854875,1.7275,1.3175,3,8,0,0,4.71286751,4.71285615,4.71286879,0.042598927917012,3.40684047,-6.31665831,-6.34082128,-6.33295112,1.1506011373444,1.3859253467606
BrN4,3.43302697,1.68640151,0.57725,0.58617,-9.68808200639002,-0.959172000632646,12.6,13.990066,0.61671766,0.808,3.024,7.4,2.6,5,3.94405318873308,9.98545000950604,7.37005765653407,8.05200868075248,0.046722831798445,1.10055524,-4.83565552,-6.52205703,-5.67885627,7.75278708588692,111.834244144736
Sb4O7,3.47038505,2.31022156,0.658913636363636,0.720895454545455,-10.036367279347,1.00990090975701,23.6363636363636,11.7963582727273,1.31066744181818,0.925454545454545,2.93454545454545,9.27272727272727,2.36363636363636,5,3.76743259887908,8.91497904590672,7.8275747454321,7.61680266376411,0.454959519096266,1.95741165,-4.10865711,-6.41887867,-5.26376789,0.731680809032142,0.735743702875967
K3GaO3,4.2194652,2.69092065,1.27662142857143,1.31527857142857,-7.68780857649926,0.695947143316173,16,8.55363688428572,0.88412777,1.32714285714286,2.08428571428571,4.85714285714286,2,3,2.36643191323985,6.58521187721033,6.58521185498881,6.48334471637772,0.411612351578196,1.84207284,-5.62678457,-8.31770522,-6.97224489,2.65299542197837,11.3784861094039
As2S2O9,5.70104459,4.16280896,0.564334615384615,0.586365384615385,-10.883170776409,2.57010077092594,13.0769230769231,12.5276626923077,1.45490744030769,0.801538461538462,3.11384615384615,7.38461538461538,2.15384615384615,6,4.46940821094891,6.67496784045098,6.64110472000079,17.1799406014768,0.372300153072845,1.44196501,-3.55763994,-7.7204489,-5.63904442,2.40692060914577,15.0526959601049
KSO3,6.80601515,5.22047798,0.86089,0.86211,-9.65117000636567,2.72072200179452,11.8,11.110967746,1.3923759084,1.012,2.744,5,1.8,0,0,9.85789287940716,9.85789973634171,6.39728023902476,0.32333163416617,1.52240814,-3.15453948,-8.37501746,-5.76477847,23.3737565519475,820.615415007261
NaHO,5.18767372,3.35790749,0.90915,0.899216666666667,-8.06714333865422,1.29672000085528,6.66666666666667,10.785188853234,0.92120985,0.876666666666667,2.19,2.66666666666667,1.33333333333333,1,1.73205080756888,3.08777706,5.9848465,6.19665619,0.276651426011868,0.94687325,-5.28158514,-8.63949263,-6.96053888,2.72970574805139,10.6199328061119
TeOF2,5.37051453,4.03116733,0.55445,0.57885,-11.9385550078744,3.17770000209593,19.5,14.36837575,2.558590162,0.795,3.375,9,1.5,4,2.96647939483827,5.35524541175086,7.9028669100002,5.89053553151441,0.469435792098212,1.89850367,-3.63341581,-7.66458314,-3.67419696,2.15792072841688,6.70409137916771
Ba4Ga10O17,3.21328234,2.11915071,0.862020967741935,0.961808064516129,-10.1024342002117,1.11186161363658,21.6129032258064,10.0756972064516,0.917074358064516,1.03290322580645,2.58516129032258,7.74193548387097,2.70967741935484,3,2.81140063134619,10.4743694816767,9.07487583474378,10.9984447167573,0.396542144482816,0.633275,-5.26041768,-7.37956839,-6.31999303,2.51271567996223,10.8339318194105
Mn2O7,3.11082033,1.74449999,0.64935,0.422261111111111,-10.5956066736553,2.28754555706436,11.7777777777778,12.243829,1.02085967777778,0.822222222222222,3.02,6.22222222222222,2.66666666666667,7,6.36396103067893,6.84741001581701,17.07944454,9.2958866775657,0.269069828747816,1.57158112,-7.2319594,-8.97645939,-8.1042094,3.57724370180577,18.6102848773716
Zn3(PO4)2,5.42910586,3.49826705,0.667042307692308,0.66835,-10.1434023143826,1.48576538559536,14.1538461538462,12.1615694615385,0.870927430769231,0.852307692307692,2.83461538461538,7.23076923076923,1.69230769230769,5,3.64453134101659,4.97844218959829,4.97843412139802,15.2606186985234,0.374915288810834,1.49362734,-4.25246542,-7.75073247,-4.2929925,2.12480778587395,7.96488049150188
Sb4Br2O5,3.23577086,2.34796212,0.712422727272727,0.802986363636364,-9.48329273352767,1.5230809100955,28.5454545454545,11.4683137272727,1.65657344181818,1.02363636363636,2.84727272727273,11.2727272727273,2.18181818181818,3,2.89736722596658,6.5196176151869,5.17748997001683,13.6601077040218,0.416800826835682,1.88732088,-3.64207564,-5.99003776,-4.8160567,1.18217983537723,4.10002624535762
Ge3(SbO3)4,4.53689173,3.25892933,0.648244736842105,0.715255263157895,-10.8605947440055,1.073182105971,20.8421052631579,11.6604484736842,1.33794197889474,0.898947368421053,2.92157894736842,9.1578947368421,2.52631578947368,4,3.61420807370024,9.08386912872987,9.08387759268162,9.08386575701962,0.448623116566147,1.75048969,-3.53550474,-6.79443406,-5.1649694,2.22923813389602,12.2412661791695
H6PtN8,3.00290823,1.59250357,0.582876666666667,0.527576666666667,-9.07061800598275,-1.16173800076625,9.33333333333333,13.7881651732141,0.406179533333333,0.593333333333333,2.65333333333333,4.66666666666667,2.13333333333333,5,3.39912548371696,8.09040114907296,11.56180573,6.93509668714089,0.142255563993594,0.90950693,-3.94698,-5.53948358,-4.74323179,1.84498374865886,5.04466155493899
ClF,3.90107533,1.9869617,0.54055,0.5621,-12.1797900080335,3.70865000244613,13,15.1952265,3.506957552,0.795,3.57,7,1,0,0,6.86610291680015,3.51860040000157,7.23481206760619,0.128283327769377,1.62774669,-5.41281134,-7.39977304,-6.40629219,2.05977868772577,5.10939264748018
Na2Mo2O7,4.43173426,3.09718643,0.889186363636364,0.722422727272727,-9.27869455157454,1.75744454661371,14.7272727272727,10.8899453563636,1.16529541818182,1.00181818181818,2.75090909090909,5.09090909090909,2.54545454545455,6,4.18703355611106,6.9518517668952,6.95185176686965,14.7833092900001,0.477542557604786,1.68456891,-5.30946672,-8.40665315,-6.85805993,2.26652677115724,6.90848538063842
Ca2H6Ru,3.92190014,2.36705419,0.910294444444444,0.821683333333333,-7.24699111589105,0.445814444738492,10,11.2419353931347,0.624785833333333,0.76,1.93333333333333,2,1.11111111111111,2,2.01246117974981,5.0423108643047,5.04230670651645,5.04230674894285,0.159554767590686,1.705557,-6.13864763,-8.50570182,-7.32217472,6.00709081658521,69.6776549567987
CaB4O7,7.57849446,5.69603388,0.684783333333333,0.686866666666667,-10.7022633403923,1.10138666739311,8,11.2193013725,0.947598425,0.811666666666667,2.77,4.66666666666667,2.83333333333333,3,3.23443016025056,7.85414440585713,9.90691345000007,14.4646897732757,0.266429517275983,1.32327906,-3.22851031,-8.92454419,-6.07652725,2.22797353016325,17.1516870481269
K3As,0.66980094,0.12844351,1.852775,1.898225,-3.6344550023972,-1.62866250107423,22.5,5.7026352975,0.5772993475,1.82,1.16,4.5,1.5,1,2.82842712474619,5.80399677737344,5.80399682567744,10.26833118,0.33952029870559,3.34483294,-5.26328452,-5.39172803,-5.32750627,10.4729076311736,156.411072723187
Zn(IO3)2,3.98843722,2.62711381,0.63015,0.647394444444444,-10.7303677848553,3.32987444664075,20.4444444444444,12.4450052222222,1.58497072888889,0.884444444444445,3.06777777777778,9.11111111111111,1.55555555555556,5,4.18927201313068,5.48256710482516,5.00464834001334,9.35361038223416,0.493988057300583,1.79991754,-4.16764269,-6.79475649,-4.20887242,1.71522836901982,5.44814968393487
Sb2MoO4,0.77530333,0.20311733,0.770564285714286,0.701007142857143,-9.45373000623544,0.868392857715627,25.1428571428571,11.2544897142857,1.24093622571429,0.994285714285714,2.86,8.57142857142857,2.85714285714286,6,4.47958331395529,6.98636110951969,6.98548244536833,5.46660318599247,0.406026158810787,1.92178877,-4.98212472,-5.18524205,-5.08196955,0.664754437149867,0.312769711379405
SrCr2O4,3.80203662,0.78468814,0.957907142857143,0.652564285714286,-8.88590000586092,1.48441000097908,16.8571428571429,10.5285867785714,1.0354528,1.05285714285714,2.57571428571429,5.42857142857143,2.85714285714286,3,3.08220700148449,5.91155565,11.50344612,5.12851754000001,0.357611087934042,1.9410112,-6.28534871,-7.07003685,-6.67769278,2.13665437919005,7.45828220471879
RbBr,5.42147971,4.16812352,1.5233,1.587,-5.8728800038736,2.46309000162459,36,7.99546905,1.924752255,1.7,1.89,9,1,1,1.4142135623731,4.83948606642171,4.83945377990438,4.83945377990438,0.26580137,3.4384,-3.47650288,-7.6446264,-5.56056464,8.96480744947718,103.843577104538
