material_and_condition,Y_oxygenate,T,x_P,w_r_s,w_r_p,w_r_d,w_r_val,w_e_H,w_e_L,w_EA,w_IP,w_EN
17,0,200,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
18,0,250,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
19,0,250,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
20,0,400,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
21,0,400,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
22,0,200,0.025,1.3927375,1.58816,0.8028225,0.7916925,-4.46653571320131,-4.22403171519924,-0.449838932995158,8.80974215597987,4.17995161149236
23,0,400,0.025,1.3927375,1.58816,0.8028225,0.7916925,-4.46653571320131,-4.22403171519924,-0.449838932995158,8.80974215597987,4.17995161149236
24,0,200,0.025,1.398025,1.58381,0.7920675,0.7809375,-4.39914521375653,-4.15664121575446,-0.488656037663651,8.72405335918817,4.11769866076226
25,0,400,0.025,1.398025,1.58381,0.7920675,0.7809375,-4.39914521375653,-4.15664121575446,-0.488656037663651,8.72405335918817,4.11769866076226
26,0,200,0.025,1.4033125,1.57946,0.7813125,0.7701825,-4.33175471431174,-4.08925071630967,-0.527473142332144,8.63836456239647,4.05544571003216
27,0,400,0.025,1.4033125,1.57946,0.7813125,0.7701825,-4.33175471431174,-4.08925071630967,-0.527473142332144,8.63836456239647,4.05544571003216
28,0,360,0.025,1.4033125,1.57946,0.7813125,0.7701825,-4.33175471431174,-4.08925071630967,-0.527473142332144,8.63836456239647,4.05544571003216
29,0,200,0.025,1.4086,1.57511,0.7705575,0.7594275,-4.26436421486695,-4.02186021686488,-0.566290247000637,8.55267576560476,3.99319275930206
30,0,350,0.025,1.4086,1.57511,0.7705575,0.7594275,-4.26436421486695,-4.02186021686488,-0.566290247000637,8.55267576560476,3.99319275930206
31,0,200,0.025,1.4138875,1.57076,0.7598025,0.7486725,-4.19697371542217,-3.9544697174201,-0.60510735166913,8.46698696881306,3.93093980857197
32,0,350,0.025,1.4138875,1.57076,0.7598025,0.7486725,-4.19697371542217,-3.9544697174201,-0.60510735166913,8.46698696881306,3.93093980857197
33,0,200,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
34,0,250,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
35,0,400,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
36,0,260,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
37,0,200,0.1,1.3552,1.53629,0.83904,0.79452,-4.47366296314259,-3.50364697113432,-0.57463754167026,8.79141584185931,4.10838915009453
38,0,250,0.1,1.3552,1.53629,0.83904,0.79452,-4.47366296314259,-3.50364697113432,-0.57463754167026,8.79141584185931,4.10838915009453
39,0,400,0.1,1.3552,1.53629,0.83904,0.79452,-4.47366296314259,-3.50364697113432,-0.57463754167026,8.79141584185931,4.10838915009453
40,0,200,0.1,1.3604875,1.53194,0.828285,0.783765,-4.40627246369781,-3.43625647168953,-0.613454646338753,8.70572704506761,4.04613619936443
41,0,250,0.1,1.3604875,1.53194,0.828285,0.783765,-4.40627246369781,-3.43625647168953,-0.613454646338753,8.70572704506761,4.04613619936443
42,0,400,0.1,1.3604875,1.53194,0.828285,0.783765,-4.40627246369781,-3.43625647168953,-0.613454646338753,8.70572704506761,4.04613619936443
43,0,200,0.1,1.365775,1.52759,0.81753,0.77301,-4.33888196425302,-3.36886597224474,-0.652271751007246,8.6200382482759,3.98388324863433
44,0,250,0.1,1.365775,1.52759,0.81753,0.77301,-4.33888196425302,-3.36886597224474,-0.652271751007246,8.6200382482759,3.98388324863433
45,0,400,0.1,1.365775,1.52759,0.81753,0.77301,-4.33888196425302,-3.36886597224474,-0.652271751007246,8.6200382482759,3.98388324863433
46,0,200,0.1,1.3710625,1.52324,0.806775,0.762255,-4.27149146480823,-3.30147547279996,-0.691088855675739,8.5343494514842,3.92163029790423
47,0,350,0.1,1.3710625,1.52324,0.806775,0.762255,-4.27149146480823,-3.30147547279996,-0.691088855675739,8.5343494514842,3.92163029790423
48,0,400,0.1,1.3710625,1.52324,0.806775,0.762255,-4.27149146480823,-3.30147547279996,-0.691088855675739,8.5343494514842,3.92163029790423
49,0,360,0.1,1.3710625,1.52324,0.806775,0.762255,-4.27149146480823,-3.30147547279996,-0.691088855675739,8.5343494514842,3.92163029790423
50,0,250,0.175,1.3070875,1.49312,0.8967675,0.8188575,-4.61557121197344,-2.91804322595896,-0.621801941008376,8.94446712132215,4.16133259015689
51,0,400,0.175,1.3070875,1.49312,0.8967675,0.8188575,-4.61557121197344,-2.91804322595896,-0.621801941008376,8.94446712132215,4.16133259015689
52,0,260,0.175,1.3070875,1.49312,0.8967675,0.8188575,-4.61557121197344,-2.91804322595896,-0.621801941008376,8.94446712132215,4.16133259015689
53,0,200,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
54,0,250,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
55,0,400,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
56,0,260,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
57,0,200,0.175,1.3176625,1.48442,0.8752575,0.7973475,-4.48079021308387,-2.78326222706939,-0.699436150345362,8.77308952773875,4.03682668869669
58,0,250,0.175,1.3176625,1.48442,0.8752575,0.7973475,-4.48079021308387,-2.78326222706939,-0.699436150345362,8.77308952773875,4.03682668869669
59,0,400,0.175,1.3176625,1.48442,0.8752575,0.7973475,-4.48079021308387,-2.78326222706939,-0.699436150345362,8.77308952773875,4.03682668869669
60,0,260,0.175,1.3176625,1.48442,0.8752575,0.7973475,-4.48079021308387,-2.78326222706939,-0.699436150345362,8.77308952773875,4.03682668869669
61,0,200,0.175,1.32295,1.48007,0.8645025,0.7865925,-4.41339971363909,-2.7158717276246,-0.738253255013855,8.68740073094705,3.97457373796659
62,0,400,0.175,1.32295,1.48007,0.8645025,0.7865925,-4.41339971363909,-2.7158717276246,-0.738253255013855,8.68740073094705,3.97457373796659
63,0,260,0.175,1.32295,1.48007,0.8645025,0.7865925,-4.41339971363909,-2.7158717276246,-0.738253255013855,8.68740073094705,3.97457373796659
64,0,200,0.2,1.3122,1.46133,0.87299,0.78395,-4.39331196380458,-2.45327997978803,-0.792791826128387,8.65272902730962,3.92996860059062
65,0,350,0.2,1.3122,1.46133,0.87299,0.78395,-4.39331196380458,-2.45327997978803,-0.792791826128387,8.65272902730962,3.92996860059062
66,0,400,0.2,1.3122,1.46133,0.87299,0.78395,-4.39331196380458,-2.45327997978803,-0.792791826128387,8.65272902730962,3.92996860059062
67,0,200,0.25,1.2642625,1.4456,0.94374,0.83244,-4.69008896135951,-2.26504898133882,-0.707783445014985,9.0118296039933,4.15202307948915
68,0,250,0.25,1.2642625,1.4456,0.94374,0.83244,-4.69008896135951,-2.26504898133882,-0.707783445014985,9.0118296039933,4.15202307948915
69,0,400,0.25,1.2642625,1.4456,0.94374,0.83244,-4.69008896135951,-2.26504898133882,-0.707783445014985,9.0118296039933,4.15202307948915
70,0,260,0.25,1.2642625,1.4456,0.94374,0.83244,-4.69008896135951,-2.26504898133882,-0.707783445014985,9.0118296039933,4.15202307948915
71,0,200,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
72,0,250,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
73,0,400,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
74,0,260,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
75,0,200,0.25,1.2748375,1.4369,0.92223,0.81093,-4.55530796246994,-2.13026798244925,-0.785417654351971,8.84045201040989,4.02751717802896
76,0,400,0.25,1.2748375,1.4369,0.92223,0.81093,-4.55530796246994,-2.13026798244925,-0.785417654351971,8.84045201040989,4.02751717802896
77,0,260,0.25,1.2748375,1.4369,0.92223,0.81093,-4.55530796246994,-2.13026798244925,-0.785417654351971,8.84045201040989,4.02751717802896
78,0,200,0.25,1.280125,1.43255,0.911475,0.800175,-4.48791746302515,-2.06287748300446,-0.824234759020464,8.75476321361819,3.96526422729886
79,0,350,0.25,1.280125,1.43255,0.911475,0.800175,-4.48791746302515,-2.06287748300446,-0.824234759020464,8.75476321361819,3.96526422729886
80,0,400,0.25,1.280125,1.43255,0.911475,0.800175,-4.48791746302515,-2.06287748300446,-0.824234759020464,8.75476321361819,3.96526422729886
81,0,200,0.325,1.2214375,1.39808,0.9907125,0.8460225,-4.76460671074558,-1.61205473671868,-0.793764949021594,9.07919208666443,4.14271356882142
82,0,250,0.325,1.2214375,1.39808,0.9907125,0.8460225,-4.76460671074558,-1.61205473671868,-0.793764949021594,9.07919208666443,4.14271356882142
83,0,400,0.325,1.2214375,1.39808,0.9907125,0.8460225,-4.76460671074558,-1.61205473671868,-0.793764949021594,9.07919208666443,4.14271356882142
84,0,260,0.325,1.2214375,1.39808,0.9907125,0.8460225,-4.76460671074558,-1.61205473671868,-0.793764949021594,9.07919208666443,4.14271356882142
85,0,200,0.325,1.2320125,1.38938,0.9692025,0.8245125,-4.629825711856,-1.47727373782911,-0.87139915835858,8.90781449308103,4.01820766736122
86,0,350,0.325,1.2320125,1.38938,0.9692025,0.8245125,-4.629825711856,-1.47727373782911,-0.87139915835858,8.90781449308103,4.01820766736122
87,0,400,0.325,1.2320125,1.38938,0.9692025,0.8245125,-4.629825711856,-1.47727373782911,-0.87139915835858,8.90781449308103,4.01820766736122
88,0,200,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
89,0,350,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
90,0,400,0.325,1.2373,1.38503,0.9584475,0.8137575,-4.56243521241122,-1.40988323838432,-0.910216263027074,8.82212569628933,3.95595471663113
91,0,200,0.4,1.1786125,1.35056,1.037685,0.859605,-4.83912446013164,-0.959060492098538,-0.879746453028203,9.14655456933557,4.13340405815369
92,0,250,0.4,1.1786125,1.35056,1.037685,0.859605,-4.83912446013164,-0.959060492098538,-0.879746453028203,9.14655456933557,4.13340405815369
93,0,260,0.4,1.1786125,1.35056,1.037685,0.859605,-4.83912446013164,-0.959060492098538,-0.879746453028203,9.14655456933557,4.13340405815369
94,0,200,0.4,1.1839,1.34621,1.02693,0.84885,-4.77173396068686,-0.891669992653752,-0.918563557696696,9.06086577254387,4.07115110742359
95,0,400,0.4,1.1839,1.34621,1.02693,0.84885,-4.77173396068686,-0.891669992653752,-0.918563557696696,9.06086577254387,4.07115110742359
96,0,200,0.4,1.1891875,1.34186,1.016175,0.838095,-4.70434346124207,-0.824279493208966,-0.95738066236519,8.97517697575217,4.00889815669349
97,0,400,0.4,1.1891875,1.34186,1.016175,0.838095,-4.70434346124207,-0.824279493208966,-0.95738066236519,8.97517697575217,4.00889815669349
98,0,350,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
99,0,400,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
100,0,350,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
101,0,400,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
102,0,360,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
103,0,200,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
104,0,250,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
105,0,400,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
106,0,260,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
107,0,200,0.45,1.15535,1.31453,1.058245,0.857905,-4.82141246027757,-0.456340496240325,-0.975884560367769,9.10577409432463,4.06494476697843
108,0,400,0.45,1.15535,1.31453,1.058245,0.857905,-4.82141246027757,-0.456340496240325,-0.975884560367769,9.10577409432463,4.06494476697843
109,0,350,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
110,0,400,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
111,0,200,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
112,0,400,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
113,0,400,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
114,0,350,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
115,0,400,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
116,0,350,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
117,0,400,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
118,0,400,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
119,0,200,0.05,1.387275,1.56507,0.800555,0.778295,-4.37905746392202,-3.89404946791789,-0.543194608778182,8.68938165555075,4.07309352338628
120,0,400,0.05,1.387275,1.56507,0.800555,0.778295,-4.37905746392202,-3.89404946791789,-0.543194608778182,8.68938165555075,4.07309352338628
121,0,300,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
122,0,350,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
123,0,400,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
124,0,200,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
125,0,400,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
126,0,350,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
127,0,400,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
128,0,350,0.45,1.165925,1.30583,1.036735,0.836395,-4.686631461388,-0.321559497350752,-1.05351876970476,8.93439650074123,3.94043886551824
129,0,400,0.45,1.165925,1.30583,1.036735,0.836395,-4.686631461388,-0.321559497350752,-1.05351876970476,8.93439650074123,3.94043886551824
130,0,200,0.5,1.123275,1.28575,1.09673,0.87413,-4.91601795949814,-0.065937999456755,-1.00732749325985,9.2078082806332,4.10024039368668
131,0,200,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
132,0,350,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
133,0,400,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
134,0,380,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
135,0,400,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
136,0,350,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
137,0,400,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
138,0,360,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
139,0,350,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
140,0,400,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
141,0,200,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
142,0,350,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
143,0,400,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
144,0,350,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
145,0,400,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
146,0,360,0.55,1.1053,1.24537,1.106535,0.861675,-4.83091546019928,0.504172495846245,-1.14228270526791,9.08133900883055,3.96952815178132
147,0,350,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
148,0,400,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
149,0,340,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
150,0,360,0.55,1.108825,1.24247,1.099365,0.854505,-4.78598846056942,0.549099495476102,-1.1681607750469,9.02421314430275,3.92802618462792
151,0,350,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
152,0,400,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
153,0,350,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
154,0,400,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
155,0,360,0.6,1.073225,1.21659,1.14502,0.8779,-4.92552095941984,0.894574992629814,-1.17372563815998,9.18337319513911,4.00482377848956
156,0,350,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
157,0,400,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
158,0,340,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
159,0,360,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
160,0,350,0.45,1.1712125,1.30148,1.02598,0.82564,-4.61924096194321,-0.254168997905966,-1.09233587437325,8.84870770394953,3.87818591478814
161,0,400,0.45,1.1712125,1.30148,1.02598,0.82564,-4.61924096194321,-0.254168997905966,-1.09233587437325,8.84870770394953,3.87818591478814
162,0,200,0.65,1.037625,1.19071,1.190675,0.901295,-5.06505345827027,1.24005048978353,-1.17929050127307,9.34253324597548,4.08162137235121
163,0,400,0.65,1.04115,1.18781,1.183505,0.894125,-5.02012645864041,1.28497748941338,-1.20516857105206,9.28540738144767,4.04011940519781
164,0,400,0.65,1.04115,1.18781,1.183505,0.894125,-5.02012645864041,1.28497748941338,-1.20516857105206,9.28540738144767,4.04011940519781
165,0,400,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
166,0,360,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
167,0,380,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
168,0,400,0.65,1.044675,1.18491,1.176335,0.886955,-4.97519945901055,1.32990448904324,-1.23104664083106,9.22828151691987,3.99861743804441
169,0,350,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
170,0,400,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
171,0,340,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
172,0,360,0.65,1.0482,1.18201,1.169165,0.879785,-4.9302724593807,1.3748314886731,-1.25692471061005,9.17115565239207,3.95711547089101
173,0,350,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
174,0,400,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
175,0,340,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
176,0,360,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
177,0,380,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
178,0,400,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
179,0,200,0.7,1.009075,1.15903,1.22199,0.91035,-5.11473195786098,1.67537998619695,-1.23661150394414,9.38744156775624,4.07541503190605
180,0,350,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
181,0,400,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
182,0,340,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
183,0,360,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
184,0,380,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
185,0,400,0.7,1.01965,1.15033,1.20048,0.88884,-4.97995095897141,1.81016098508653,-1.31424571328112,9.21606397417283,3.95090913044585
186,0,350,0.5,1.130325,1.27995,1.08239,0.85979,-4.82616396023842,0.02391599980296,-1.05908363281784,9.09355655157759,4.01723645937988
187,0,400,0.5,1.130325,1.27995,1.08239,0.85979,-4.82616396023842,0.02391599980296,-1.05908363281784,9.09355655157759,4.01723645937988
188,0,350,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
189,0,400,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
190,0,360,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
191,0,350,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
192,0,400,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
193,0,400,0.9,0.894875,1.03231,1.34725,0.94657,-5.31344595622382,3.41669797185066,-1.46589551462843,9.56707485487928,4.05058967012543
194,0,380,0.9,0.894875,1.03231,1.34725,0.94657,-5.31344595622382,3.41669797185066,-1.46589551462843,9.56707485487928,4.05058967012543
195,0,400,0.9,0.894875,1.03231,1.34725,0.94657,-5.31344595622382,3.41669797185066,-1.46589551462843,9.56707485487928,4.05058967012543
196,0,400,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
197,0,360,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
198,0,380,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
199,0,400,0.8,0.959025,1.08987,1.27028,0.91412,-5.12423495778269,2.63589297828352,-1.40300964884427,9.36300648226215,3.97999841670894
200,0,200,0.05,1.4049,1.55057,0.764705,0.742445,-4.15442246577274,-3.6694144697686,-0.672584957673159,8.40375233291174,3.86558368761929
201,0,230,0.05,1.4049,1.55057,0.764705,0.742445,-4.15442246577274,-3.6694144697686,-0.672584957673159,8.40375233291174,3.86558368761929
202,0,200,0.15,1.3478,1.48721,0.827335,0.760555,-4.25377946495416,-2.79875547694174,-0.787226963015305,8.49356897647326,3.85317100672898
203,0,350,0.15,1.3478,1.48721,0.827335,0.760555,-4.25377946495416,-2.79875547694174,-0.787226963015305,8.49356897647326,3.85317100672898
204,0,230,0.15,1.3478,1.48721,0.827335,0.760555,-4.25377946495416,-2.79875547694174,-0.787226963015305,8.49356897647326,3.85317100672898
205,0,200,0.25,1.2907,1.42385,0.889965,0.778665,-4.35313646413558,-1.92809648411489,-0.901868968357451,8.58338562003478,3.84075832583866
206,0,350,0.25,1.2907,1.42385,0.889965,0.778665,-4.35313646413558,-1.92809648411489,-0.901868968357451,8.58338562003478,3.84075832583866
